id,"code","name","definition","contains_id/id","level","comments","is_active","source_id/id","system"
serv_type_1,"1","Adoption/Permanent Care Info/Support","Adoption & permanent care information/support","","","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_458,"458","Teeth","Teeth","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_459,"459","Tenancy Advice","Tenancy Advice","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_460,"460","Terminal Illness","Terminal Illness","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_461,"461","Therapy","Therapy","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_462,"462","Transcription","Transcription","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_463,"463","Translating Services","Translating Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_464,"464","Translator","Translator","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_465,"465","Transport","Transport","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_466,"466","Vertebrae","Vertebrae","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_467,"467","Violence","Violence","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_468,"468","Vocational Guidance","Vocational Guidance","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_469,"469","Weight","Weight","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_470,"470","Welfare Assistance","Welfare Assistance","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_471,"471","Welfare Counselling","Welfare Counselling","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_472,"472","Wheelchairs","Wheelchairs","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_473,"473","Wound Management","Wound Management","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_474,"474","Young People At Risk","Young People At Risk","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_475,"475","Further Desc. - Community Health Care","Further Description - Community Health Care","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_476,"476","Library","Library","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_477,"477","Community Hours","Community Hours","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_478,"478","Further Desc. - Specialist Medical","Further Description - Specialist Medical","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_479,"479","Hepatology","Hepatology","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_480,"480","Gastroenterology","Gastroenterology","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_481,"481","Gynaecology","Gynaecology","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_482,"482","Obstetrics","Obstetrics","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_483,"483","Further Desc. - Specialist Surgical","Further Description - Specialist Surgical","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_484,"484","Placement Protection","Placement Protection","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_485,"485","Family Violence","Family Violence","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_486,"486","Integrated Family Services","Integrated Family Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_488,"488","Diabetes Educator","Diabetes Educator","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_489,"489","Kinship Care","Kinship Care","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_490,"490","General Mental Health Services","General Mental Health Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_491,"491","Exercise Physiology","Exercise Physiology","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_492,"492","Medical Research","Medical Research","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_493,"493","Youth","Youth","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_494,"494","Youth Services","Youth Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_495,"495","Youth Health","Youth Health","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_496,"496","Child and Family Services","Child and Family Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_497,"497","Home Visits","Home Visits","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_498,"498","Mobile Services","Mobile Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_500,"500","Before and/or After School Care","Before and/or After School Care","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_501,"501","Cancer Services","Cancer Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_502,"502","Integrated Cancer Services","Integrated Cancer Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_503,"503","Multidisciplinary Services","Multidisciplinary Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_504,"504","Multidisciplinary Cancer Services","Multidisciplinary Cancer Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_505,"505","Meetings","Meetings","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_506,"506","Blood pressure monitoring","Blood pressure monitoring","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_507,"507","Dose administration aid","Dose administration aid","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_508,"508","Medical Equipment Hire","Medical Equipment Hire","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_509,"509","Parenting/Family Support/Education","Parenting & family support/education","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_510,"510","Deputising Service","Deputising Service","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_513,"513","Cancer Support Groups","Cancer Support Groups","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_514,"514","Community Cancer Services","Community Cancer Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_530,"530","Disability Care Transport","Disability Care Transport","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_531,"531","Aged Care Transport","Aged Care Transport","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_532,"532","Diabetes Education service","Diabetes Education service","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_533,"533","Cardiac Rehabilitation Service","Cardiac Rehabilitation Service","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_534,"534","Young Adult Diabetes services (YADS)","Young Adult Diabetes services (YADS)","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_535,"535","Pulmonary Rehabilitation Service","Pulmonary Rehabilitation Service","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_536,"536","Art therapy","Art therapy","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_537,"537","Medication Reviews","Medication Reviews","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_538,"538","Telephone Counselling","Telephone Counselling","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_539,"539","Telephone Help Line","Telephone Help Line","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_540,"540","Online Service","Online Service","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_541,"541","Crisis - Mental Health","Crisis - Mental Health","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_542,"542","Youth Crisis","Youth Crisis","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_543,"543","Sexual Assault","Sexual Assault","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_544,"544","GPAH Other","GPAH Other","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_545,"545","Paediatric Dermatology","Paediatric Dermatology","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_546,"546","Veterans Services","Veterans Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_547,"547","Veterans","Veterans","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_548,"548","Food Relief/Food/Meals","Food Relief/food/meals","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_550,"550","Dementia Care","Dementia Care","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_551,"551","Alzheimer","Alzheimer","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_552,"552","Drug and/or Alcohol Support Groups","Drug and/or alcohol support groups","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_553,"553","1-on-1 Support /Mentoring /Coaching","One on One Support/Mentoring/Coaching","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_554,"554","Chronic Disease Management","Chronic Disease Management","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_555,"555","Liaison Services","Liaison Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_556,"556","Walk-in Centre /Non-Emergency","Walk in Centre / non emergency","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_557,"557","Inpatients","Inpatients","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_558,"558","Spiritual Counselling","Spiritual Counselling","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_559,"559","Women's Health","Women's Health","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_560,"560","Men's Health","Men's Health","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_561,"561","Health Education/Awareness Program","Health education/Health awareness program","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_562,"562","Test Message","Test Message","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_563,"563","Remedial Massage","Remedial Massage","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_564,"564","Adolescent Mental Health Services","Adolescent Mental Health Services","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_565,"565","Youth Drop In/Assistance/Support","Youth drop in/assistance/support","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_566,"566","Aboriginal Health Worker","Aboriginal Health Worker","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_567,"567","Women's Health Clinic","Women's Health Clinic","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_568,"568","Men's Health Clinic","Men's Health Clinic","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_569,"569","Migrant Health Clinic","Migrant Health Clinic","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_570,"570","Refugee Health Clinic","Refugee Health Clinic","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_571,"571","Aboriginal Health Clinic","Aboriginal Health Clinic","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_572,"572","Nurse Practitioner Lead Clinic/s","Nurse Practitioner lead Clinic/s","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_573,"573","Nurse Lead Clinic/s","Nurse lead Clinic/s","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_574,"574","Culturally Tailored Support Groups","Culturally tailored support groups","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_575,"575","Culturally Tailored Health Promotion","Culturally tailored health promotion","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_576,"576","Rehabilitation","Rehabilitation","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_577,"577","Education Information/Referral","Education information/referral","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_580,"580","Social Work","Social Work","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_581,"581","Haematology","Haematology","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_582,"582","Maternity Shared Care","Maternity Shared Care","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_583,"583","Rehabilitation Service","Rehabilitation Service","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_584,"584","Cranio-sacral Therapy","Cranio-Sacral Therapy","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_585,"585","Prosthetics & Orthotics","Prosthetics & Orthotics","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_589,"589","Home Medicine Review","Home Medicine Review","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_590,"590","GPAH - Medical","GPAH - Medical","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_591,"591","Music Therapy","Music Therapy","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_593,"593","Falls Prevention","Falls Prevention","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_599,"599","Accommodation/Tenancy","Accommodation/Tenancy","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_600,"600","Assess-Skill, Ability, Needs","Assess-Skill, Ability, Needs","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_601,"601","Assist Access/Maintain Employ","Assist Access/Maintain Employ","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_602,"602","Assist Prod-Pers Care/Safety","Assist Prod-Pers Care/Safety","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_603,"603","Assist-Integrate School/Ed","Assist-Integrate School/Ed","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_604,"604","Assist-Life Stage, Transition","Assist-Life Stage, Transition","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_605,"605","Assist-Personal Activities","Assist-Personal Activities","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_606,"606","Assist-Travel/Transport","Assist-Travel/Transport","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_607,"607","Assistive Equip-General Tasks","Assistive Equip-General Tasks","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_608,"608","Assistive Equip-Recreation","Assistive Equip-Recreation","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_609,"609","Assistive Prod-Household Task","Assistive Prod-Household Task","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_610,"610","Behaviour Support","Behaviour Support","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_611,"611","Comms & Info Equipment","Comms & Info Equipment","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_612,"612","Community Nursing Care","Community Nursing Care","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_613,"613","Daily Tasks/Shared Living","Daily Tasks/Shared Living","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_614,"614","Development-Life Skills","Development-Life Skills","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_615,"615","Early Childhood Supports","Early Childhood Supports","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_616,"616","Equipment Special Assess Setup","Equipment Special Assess Setup","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_617,"617","Hearing Equipment","Hearing Equipment","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_618,"618","Home Modification","Home Modification","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_619,"619","Household Tasks","Household Tasks","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_620,"620","Interpret/Translate","Interpret/Translate","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_621,"621","Other Innovative Supports","Other Innovative Supports","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_622,"622","Participate Community","Participate Community","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_623,"623","Personal Mobility Equipment","Personal Mobility Equipment","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_624,"624","Physical Wellbeing","Physical Wellbeing","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_625,"625","Plan Management","Plan Management","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_626,"626","Therapeutic Supports","Therapeutic Supports","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_627,"627","Training-Travel Independence","Training-Travel Independence","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_628,"628","Vehicle modifications","Vehicle modifications","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_629,"629","Vision Equipment","Vision Equipment","","","base.hl7fhir","http://hl7.org/fhir/ValueSet/service-type"
serv_type_224891009,"224891009","Healthcare services","Healthcare services (qualifier value)","","1","","","base.snomed","http://snomed.info"
serv_type_310000008,"310000008","Accident and Emergency service","Accident and Emergency service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_445449000,"445449000","Acute care hospice service","Acute care hospice service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2421000175108,"2421000175108","Acute care inpatient service","Acute care inpatient service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310001007,"310001007","Anesthetic service","Anesthetic service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2371000175100,"2371000175100","Anticoagulation service","Anticoagulation service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310002000,"310002000","Assessment service","Assessment service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310004004,"310004004","Audiological service","Audiological service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_395104009,"395104009","Cancer primary healthcare multidisciplinary team","Cancer primary healthcare multidisciplinary team (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3471000175103,"3471000175103","Cardiology service","Cardiology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700221004,"700221004","Care of elderly service","Care of elderly service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310022001,"310022001","Clinical oncology service","Clinical oncology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700436003,"700436003","Clinical pharmacology service","Clinical pharmacology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700435004,"700435004","Clinical physiology service","Clinical physiology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310024000,"310024000","Colposcopy service","Colposcopy service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_413294000,"413294000","Community health services","Community health services (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310025004,"310025004","Complementary therapy service","Complementary therapy service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310026003,"310026003","Counseling service","Counseling service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2411000175104,"2411000175104","Craniofacial service","Craniofacial service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700231006,"700231006","Critical care physician service","Critical care physician service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_708178001,"708178001","Cytogenetics service","Cytogenetics service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3671000175100,"3671000175100","Dentistry service","Dentistry service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700241009,"700241009","Dermatology service","Dermatology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_444913002,"444913002","Diabetes mellitus service","Diabetes mellitus service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_708175003,"708175003","Diagnostic imaging service","Diagnostic imaging service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310028002,"310028002","Diagnostic investigation service","Diagnostic investigation service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_431051000124102,"431051000124102","Dialysis service","Dialysis service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310029005,"310029005","Domiciliary visit service","Domiciliary visit service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_413299005,"413299005","Early years services","Early years services (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_409971007,"409971007","Emergency medical services","Emergency medical services (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2471000175109,"2471000175109","Employee health service","Employee health service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700434000,"700434000","Endocrinology service","Endocrinology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310030000,"310030000","Endoscopy service","Endoscopy service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310031001,"310031001","Family planning service","Family planning service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700433006,"700433006","Gastroenterology service","Gastroenterology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_700232004,"700232004","General medical service","General medical service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3511000175109,"3511000175109","Genetics service","Genetics service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3531000175102,"3531000175102","Geriatric service","Geriatric service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_444933003,"444933003","Home hospice service","Home hospice service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310032008,"310032008","Intensive care service","Intensive care service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_722393008,"722393008","Legal medicine service","Legal medicine service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2481000175107,"2481000175107","Life management service","Life management service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3491000175102,"3491000175102","Long-term care service","Long-term care service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310078000,"310078000","Medical microbiology service","Medical microbiology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_373654008,"373654008","Medical referral service","Medical referral service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_708168004,"708168004","Mental health service","Mental health service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_714088003,"714088003","Midwifery service","Midwifery service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_449601000124105,"449601000124105","Nephrology service","Nephrology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3591000175103,"3591000175103","Neurology service","Neurology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2441000175100,"2441000175100","Noninvasive vascular laboratory service","Noninvasive vascular laboratory service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_708170008,"708170008","Nursing service","Nursing service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310060005,"310060005","Obstetrics and gynecology service","Obstetrics and gynecology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310064001,"310064001","Occupational health service","Occupational health service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310065000,"310065000","Open access service","Open access service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3831000175104,"3831000175104","Otolaryngology service","Otolaryngology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310071006,"310071006","Pain management service","Pain management service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310073009,"310073009","Palliative care service","Palliative care service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310074003,"310074003","Pathology service","Pathology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310066004,"310066004","Pediatric service","Pediatric service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310080006,"310080006","Pharmacy service","Pharmacy service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_722424008,"722424008","Physical medicine and rehabilitation service","Physical medicine and rehabilitation service (qualifier value) aka physiatry service","224891009","2","","","base.snomed","http://snomed.info"
serv_type_278032008,"278032008","Preventive service","Preventive service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2431000175106,"2431000175106","Private nursing service","Private nursing service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310081005,"310081005","Professional allied to medicine service","Professional allied to medicine service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_722175001,"722175001","Psychosomatic medicine service","Psychosomatic medicine service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310115006,"310115006","Public health service","Public health service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3601000175107,"3601000175107","Pulmonary service","Pulmonary medicine service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310129007,"310129007","Rehabilitation service","Rehabilitation service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_708169007,"708169007","Respiratory therapy service","Respiratory therapy service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3611000175105,"3611000175105","Respite care service","Respite care service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3621000175101,"3621000175101","Rheumatology service","Rheumatology service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2631000175109,"2631000175109","Skilled nursing service","Skilled nursing service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3641000175109,"3641000175109","Sleep service","Sleep service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_408458006,"408458006","Specialist multidisciplinary team","Specialist multidisciplinary team (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2351000175106,"2351000175106","Sports medicine service","Sports medicine service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310137004,"310137004","Stroke service","Stroke service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310138009,"310138009","Surgical service","Surgical service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_722352000,"722352000","Vascular medicine service","Vascular medicine service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3481000175100,"3481000175100","Weight loss service","Weight loss service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_2651000175101,"2651000175101","Women's health service","Women's health service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_3661000175108,"3661000175108","Wound care service","Wound care service (qualifier value)","224891009","2","","","base.snomed","http://snomed.info"
serv_type_310003005,"310003005","Child assessment service","Child assessment service (qualifier value)","310002000","3","","","base.snomed","http://snomed.info"
