"id","contains_ids/id","level","comments","is_active","source_id/id","system"
hc_base.subs_code_74407006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_39560004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_36694008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_41282008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_73127009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_3346001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_75520002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_26405004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_2823004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_91574006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_4479005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_48898001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_35422001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_69453000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_15294002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_61967003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_43605008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112174008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_76488002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_63798004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_63374008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_48212008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_40205000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56534006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_62443000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_75512004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_61245007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_33418009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_62184007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_28095008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_47998000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_84934009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_90936001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_59787008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_90266000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_87741002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22804007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_45032001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22796009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22917006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_85773009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_81901008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_103235005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_73236003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_27995008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_39331007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_11761006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_83815000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_36443006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16469006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_43013005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_55877008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_407000004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38065007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5471000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_21728000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56382001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_12086009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22463006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_71921004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112170004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38726000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_54112003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_58165000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_15451009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_57860009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_10581001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_26470008_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_28963005,hc_base.subs_code_55633003","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_65414000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_44896009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_1798007_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_55633003","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_112171000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_27595002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_88005008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_57178002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5568005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_11206000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_49902002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_68561000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_67340008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_82149004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_12366001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5303002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_20611000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5628003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_23733005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_18667008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_407001000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_66296008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_66820000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_66805006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_18180007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_86836009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_32317008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_79027001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_59880004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_90865006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_86520003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56926009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_83064007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_28444000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_52458005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_32717006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_35530003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_20150002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_84375007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_37329008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_578008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_77752000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22904008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34722007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_43819005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_65601005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_91351006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_84083005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_26414009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38957006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_46245000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_55515003_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_55633003","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112173002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_35573007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_85410003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112178006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_44742001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_63271002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_73360002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_47929000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_67355004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_8520003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_8310007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_49613002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_26192004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_27013004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_71230001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_40034002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_53278005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_4746006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_91638009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_4560005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_15800007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_70214002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_35479008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_42428009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_46684001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_68909008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_425007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_2678008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_13005000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112172007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_78249005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38899006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38765002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_28848008_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_406517009","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_44142008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_65903005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_102002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_57843004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_75861006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112177001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_77617001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38810009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16995000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16456007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34549005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_12374000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_55500004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_40414008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_60355001_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_55633003","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_27319006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_21907004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_54965009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_41917001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_7900007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_60596004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_29677000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_34771002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_80616001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_56980001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_51708002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_81929006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74826009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_38207009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25115007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112169000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22219004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_11298008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_1185009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_29229007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_69091008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_50095005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_54167002_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_55633003","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_42435001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_2846002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_64267009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_76239004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_81582008_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_55633003","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_74505001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25438000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_62150008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112176005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_112175009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_12860000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_39240008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_84509001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_83871003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_3271000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_91312001_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_50129009_hc_vs_substance_code,"hc_base.subs_code_40830007,hc_base.subs_code_55633003","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_24004005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_86026002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_80472000_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_18406008_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_79219002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_22584004_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_16017005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_1341003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_23929006_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_50981005_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_3994007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_80086007_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_69936003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_25329003_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_60925002_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
hc_base.subs_code_5829009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://hl7.org/fhir/ValueSet/substance-code"
hc_base.subs_code_69756009_hc_vs_substance_code,"hc_base.subs_code_40830007","8",,,"base.snomed","http://snomed.info"
